Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-04-21,3.94591,3.94591,3.68937,3.70792,937.3958707631
2008-04-22,3.59133,3.72676,3.59133,3.72676,14828.749551594
2008-04-25,3.71734,3.73128,3.71734,3.73128,5087.531418459
2008-04-28,3.73128,3.73128,3.73128,3.73128,205.9982046738
2008-05-05,3.73128,3.73589,3.73128,3.73589,1261.9991023703
2008-05-07,3.73128,3.96465,3.73128,3.82931,276595.24596847
2008-05-08,3.82461,3.96465,3.76866,3.96465,12875.928187086
2008-05-09,3.96465,3.96465,3.79664,3.96465,464091.06644066
2008-05-12,4.05702,4.13756,3.97676,4.13756,16823.186715027
2008-05-13,4.1044,4.1044,4.1044,4.1044,26.0098743275
2008-05-14,4.09989,4.09989,3.92447,4.0524,3033.7917415596
2008-05-15,3.80596,4.05336,3.80596,4.05336,429.6831238903
2008-05-16,4.1044,4.1044,4.1044,4.1044,2144.2540395591
2008-05-19,4.14237,4.19917,3.80615,4.19917,8630.0763018645
2008-05-20,4.19427,4.19427,3.99089,4.1044,1870.6301616338
2008-05-21,4.25127,4.25127,4.25127,4.25127,235.1292639206
2008-05-23,4.04779,4.04779,3.92918,4.02405,76638.614903465
2008-05-27,4.02405,4.20398,3.8916,3.8916,453.6122082716
2008-05-28,3.8916,4.18966,3.8916,4.18966,110128.92908755
2008-05-29,4.16611,4.16611,3.95292,4.16121,1919.5287253695
2008-05-30,4.11882,4.16121,4.11882,4.16121,6466.0547578165
2008-06-02,3.96253,4.16121,3.96253,4.16121,25065.195691925
2008-06-03,4.0004,4.18966,4.0004,4.18966,3145.1140036813
2008-06-05,4.14237,4.14237,4.02405,4.02405,517.0763016307
2008-06-06,3.9436,4.19917,3.9436,4.19917,2006.9219031099
2008-06-09,3.96734,4.09518,3.96734,4.09518,6237.1678637345
2008-06-11,3.96734,3.96734,3.96734,3.96734,379.7441651815
2008-06-12,3.96734,4.07134,3.78741,4.07134,11211.296230126
2008-06-13,4.09518,4.09518,4.09518,4.09518,2110.9614004199
2008-06-16,3.82047,4.09518,3.82047,4.09518,439.0466786482
2008-06-20,3.90573,4.02405,3.90573,4.02405,619.0350089945
2008-06-23,4.09518,4.09518,4.09518,4.09518,5.2019748655
2008-06-30,3.8347,4.09518,3.8347,4.09518,6776.0924598003
2008-07-01,3.8347,4.01924,3.81096,4.01924,3808.8859965191
2008-07-03,3.78741,3.88208,3.55057,3.88208,3565.4335728137
2008-07-08,4.01453,4.01453,4.01453,4.01453,3.1211849193
2008-07-11,4.02405,4.02405,3.69254,3.8347,3325.1023340276
2008-07-14,3.69254,3.78251,3.69254,3.78251,588.8635547746
2008-07-21,3.69254,3.78251,3.69254,3.78251,1927.8518851543
2008-07-23,3.97676,3.97676,3.56009,3.78741,11732.534111649
2008-07-24,3.85373,3.85373,3.85373,3.85373,209.1193895931
2008-07-25,3.97676,3.97676,3.55057,3.78741,954.0421903327
2008-07-30,3.60267,3.78251,3.59806,3.78251,7828.9721725775
2008-07-31,3.55057,3.69254,3.55057,3.69254,578.4596050436
2008-08-04,3.69254,4.02405,3.69254,4.02405,131.0897666106
2008-08-08,3.77318,3.77318,3.77318,3.77318,702.2666068425
2008-08-11,3.55057,3.55057,3.46061,3.49387,2539.6041293371
2008-08-12,3.55057,3.55057,3.55057,3.55057,738.680430901
2008-08-19,3.47974,3.47974,3.47974,3.47974,318.3608617686
2008-08-20,3.36122,3.36122,3.31384,3.31384,7797.7603233845
2008-08-21,3.31384,3.31384,3.21926,3.21926,26754.79712824
2008-08-22,3.21926,3.43216,3.21926,3.21926,7089.2513467034
2008-08-25,3.30922,3.30922,2.84527,2.84527,1607.4102334395
2008-08-26,2.96368,3.0772,2.94465,3.0772,6334.9649912059
2008-08-27,3.0772,3.0772,3.0772,3.0772,804.2253142063
2008-08-28,3.15765,3.15765,3.15765,3.15765,209.1193895931
2008-08-29,3.0772,3.17206,3.0772,3.17206,16680.652603712
2008-09-01,3.17206,3.21926,3.10075,3.17206,213362.1202934
2008-09-02,3.17206,3.17206,3.16716,3.16716,725.1552962507
2008-09-03,3.17206,3.17206,3.10075,3.10075,911.3859964356
2008-09-04,3.17206,3.17206,3.17206,3.17206,209.1193895931
2008-09-05,2.98723,2.98723,2.98723,2.98723,379.7441651815
2008-09-08,2.93994,2.93994,2.93994,2.93994,209.1193895931
2008-09-09,2.95878,2.96368,2.94465,2.95878,3736.0583484021
2008-09-10,2.94465,2.94465,2.86881,2.86881,570.1364452588
2008-09-11,2.86881,2.86881,2.86881,2.86881,588.8635547746
2008-09-15,2.74559,2.74559,2.74559,2.74559,209.1193895931
2008-09-17,2.76943,2.76943,2.76943,2.76943,18142.407540918
2008-09-18,2.79317,2.79317,2.79317,2.79317,527.4802513617
2008-09-22,2.76943,2.76943,2.74559,2.74559,1872.71095158
2008-09-23,2.72233,2.72233,2.72233,2.72233,6013.482944518
2008-09-24,2.76943,2.76943,2.76943,2.76943,660.6508079185
2008-09-26,2.62737,2.7553,2.62737,2.7553,3401.0511670639
2008-09-29,3.30922,3.30922,2.94465,3.07249,5406.9326752007
2008-09-30,2.93542,2.93542,2.84046,2.93542,5342.4281868685
2008-10-01,2.93542,3.21436,2.84046,3.21436,1707.2881508571
2008-10-02,3.26184,3.26655,3.12458,3.21436,1507.5323160219
2008-10-03,2.94465,3.0772,2.84998,2.93542,13331.621185303
2008-10-06,2.93043,2.93043,2.65101,2.88775,3282.4461401305
2008-10-07,2.81691,2.8642,2.65101,2.8642,499.389587088
2008-10-08,2.60391,2.84046,2.58017,2.84046,7542.863554975
2008-10-09,2.61314,2.83575,2.61314,2.83094,199.7558348352
2008-10-10,2.59911,2.83575,2.55643,2.83575,2361.696588937
2008-10-13,2.84046,2.84046,2.60391,2.84046,1392.0484740078
2008-10-14,2.84046,2.84046,2.84046,2.84046,408.8752244283
2008-10-15,2.71262,2.71262,2.5375,2.60391,5340.3473969223
2008-10-16,2.39073,2.60391,2.39073,2.60391,439.0466786482
2008-10-17,2.83575,2.83575,2.50905,2.50905,132.1301615837
2008-10-20,2.82623,2.82623,2.60391,2.60391,151.8976660726
2008-10-21,2.81691,2.81691,2.36718,2.45224,660.6508079185
2008-10-22,2.74107,2.74107,2.29605,2.29605,700.1858168963
2008-10-23,2.29605,2.29605,1.89361,2.29605,7690.5996411552
2008-10-29,2.29144,2.29605,2.06883,2.29605,1617.8141831705
2008-10-30,2.29605,2.29605,2.08786,2.29605,1305.6956912405
2008-10-31,2.55643,2.55643,2.3197,2.33392,13526.175045273
2008-11-03,2.20128,2.3197,2.05931,2.07835,14046.372531823
2008-11-04,2.08306,2.08786,1.91264,2.05931,69262.214544186
2008-11-05,2.03096,2.03096,1.8369,1.90803,220632.40036542
2008-11-06,2.04499,2.04499,1.79903,1.84622,10583.938061346
2008-11-07,1.93628,1.93628,1.83219,1.8369,8314.8366250152
2008-11-10,1.92206,1.92206,1.65697,1.65697,16698.339318255
2008-11-12,1.82277,1.82277,1.63313,1.63313,4268.7405746293
2008-11-13,1.77529,1.77529,1.59536,1.72319,2312.7980252013
2008-11-14,1.79903,1.79903,1.75145,1.78942,1906.0035907192
2008-11-17,1.79903,1.79903,1.71829,1.71829,1267.2010772358
2008-11-18,1.77529,1.77529,1.56229,1.728,10654.684919517
2008-11-20,1.54816,1.6239,1.54816,1.6239,127.9685816913
2008-11-21,1.728,1.728,1.728,1.728,1.0403949731
2008-11-24,1.72319,1.72319,1.60977,1.70906,797.9829443677
2008-11-25,1.71829,1.71829,1.70906,1.70906,13805.000898064
2008-11-28,1.53855,1.58584,1.42023,1.53855,3000.4991024204
2008-12-01,1.51471,1.53374,1.51471,1.53374,56.1813285474
2008-12-03,1.38236,1.43926,1.38236,1.42975,2048.5377020339
2008-12-04,1.42975,1.43926,1.36804,1.41552,2117.2037702585
2008-12-09,1.27826,1.27826,1.15994,1.27346,17327.77827698
2008-12-10,1.30181,1.30181,1.15994,1.18349,121605.52603582
2008-12-11,1.18349,1.20723,1.06517,1.06517,16325.877917885
2008-12-12,1.06046,1.06046,1.04153,1.04153,6138.33034129
2008-12-15,1.06517,1.06517,0.937529,0.942046,33860.694794513
2008-12-16,0.970497,0.970497,0.852176,0.852176,45292.554758935
2008-12-17,0.856982,0.89466,0.77163,0.804791,140730.06643134
2008-12-18,0.828435,0.828435,0.804791,0.804791,4044.0152604397
2008-12-19,0.752887,0.785855,0.748081,0.785855,5179.0861760918
2008-12-22,0.738566,0.738566,0.69118,0.710115,254322.47038435
2008-12-23,0.710115,0.748081,0.662729,0.748081,169852.80251836
2008-12-29,0.790469,0.852176,0.790469,0.804791,8252.4129266292
2008-12-30,0.8095,0.8095,0.795275,0.795275,691.8626571115
2009-01-05,0.724533,0.81421,0.724533,0.757501,10363.374327049
2009-01-06,0.781146,0.804791,0.781146,0.804791,5883.4335728805
2009-01-07,0.76692,0.795275,0.705405,0.710115,34802.252245168
2009-01-08,0.748081,0.748081,0.615439,0.615439,349019.22083591
2009-01-09,0.615439,0.615439,0.558538,0.563248,203038.28097533
2009-01-12,0.591794,0.596504,0.572859,0.577569,100460.53860254
2009-01-13,0.591794,0.591794,0.56815,0.586989,12077.945242718
2009-01-14,0.615439,0.615439,0.577569,0.591794,33207.326751406
2009-01-15,0.60602,0.60602,0.563248,0.601214,7761.346499326
2009-01-16,0.601214,0.615439,0.591794,0.60602,37126.494615073
2009-01-19,0.60602,0.60602,0.582279,0.601214,19346.144524794
2009-01-20,0.601214,0.601214,0.572859,0.586989,21130.421903661
2009-01-21,0.572859,0.586989,0.558538,0.582279,57696.143628234
2009-01-22,0.577569,0.582279,0.544409,0.56815,16543.320467263
2009-01-23,0.582279,0.582279,0.534893,0.572859,53035.174148746
2009-01-26,0.563248,0.591794,0.553924,0.572859,108387.30790258
2009-01-27,0.577569,0.582279,0.530087,0.544409,88004.929984583
2009-01-28,0.572859,0.572859,0.525474,0.544409,21049.271095759
2009-01-29,0.563248,0.563248,0.534893,0.549311,8545.8043090434
2009-01-30,0.558538,0.558538,0.51144,0.525474,60983.79174323
2009-02-02,0.525474,0.549311,0.497215,0.497215,39119.891383533
2009-02-03,0.492409,0.506538,0.492409,0.492409,14257.572711362
2009-02-04,0.497215,0.539507,0.482701,0.492409,16903.297127956
2009-02-05,0.478107,0.478107,0.47357,0.47357,11828.250449174
2009-02-06,0.47357,0.47357,0.459229,0.47357,75540.998206845
2009-02-09,0.47357,0.47357,0.46393,0.47357,85990.725316661
2009-02-10,0.47357,0.47357,0.46393,0.47357,76084.084382803
2009-02-11,0.468659,0.468659,0.42135,0.42605,196493.15619956
2009-02-12,0.42605,0.42605,0.411882,0.416736,49919.191204311
2009-02-13,0.42135,0.42135,0.416736,0.416736,10176.103231891
2009-02-16,0.42605,0.42605,0.411882,0.411882,17715.845601947
2009-02-17,0.402299,0.402299,0.34088,0.34088,93323.42908707
2009-02-18,0.34088,0.345503,0.321926,0.345503,111293.13106245
2009-02-19,0.364448,0.37405,0.345503,0.364448,22582.813286109
2009-02-20,0.350232,0.37405,0.350232,0.364448,20136.844704351
2009-02-23,0.37405,0.42605,0.321926,0.321926,198707.11670232
2009-02-24,0.331461,0.355057,0.284056,0.293533,170571.71544477
2009-02-25,0.307739,0.317216,0.307739,0.312487,26316.790844564
2009-02-26,0.2983,0.2983,0.284056,0.284056,157349.33573164
2009-02-27,0.288785,0.307739,0.26984,0.27454,143552.65799336
2009-03-02,0.284056,0.284056,0.26984,0.27454,36001.827649152
2009-03-03,0.279269,0.284056,0.26984,0.279269,147084.79892704
2009-03-04,0.27454,0.279269,0.26984,0.279269,57574.417416381
2009-03-05,0.284056,0.284056,0.26984,0.26984,58849.941653401
2009-03-06,0.27454,0.284056,0.27454,0.284056,84172.114903682
2009-03-09,0.284056,0.312487,0.284056,0.307739,267272.26661452
2009-03-10,0.312487,0.355057,0.307739,0.355057,201158.28725894
2009-03-11,0.397695,0.397695,0.369216,0.388179,185888.41023875
2009-03-12,0.402299,0.42135,0.393014,0.42135,202619.00180117
2009-03-13,0.42605,0.459229,0.42605,0.454558,90162.709158792
2009-03-16,0.46393,0.468659,0.444946,0.444946,154741.06553408
2009-03-17,0.449714,0.449714,0.411882,0.411882,149215.52783195
2009-03-18,0.416736,0.42605,0.407057,0.42135,40397.4964105
2009-03-19,0.42135,0.449714,0.42135,0.435575,175602.02513971
2009-03-20,0.459229,0.501829,0.454558,0.47357,232519.95332807
